,image_name,subject_id,dbscan_count,dbscan_noise,dbscan_silouette_score,dbscan_BIC_score,eps,min_samples
9,ESCG01_179.jpg,72373089,5,10,0.7385020046095557,,0.1,5
10,ESCG01_179.jpg,72373089,5,10,0.7385020046095557,,0.1,8
11,ESCG01_179.jpg,72373089,5,10,0.7385020046095557,,0.1,10
12,ESCG01_179.jpg,72373089,6,3,0.8258366124391003,,0.2,3
13,ESCG01_179.jpg,72373089,5,6,0.7909846078144874,,0.2,5
14,ESCG01_179.jpg,72373089,5,6,0.7909846078144874,,0.2,8
15,ESCG01_179.jpg,72373089,5,6,0.7909846078144874,,0.2,10
16,ESCG01_179.jpg,72373089,5,3,0.7549216709978329,,0.3,3
17,ESCG01_179.jpg,72373089,4,6,0.72006966637322,,0.3,5
18,ESCG01_179.jpg,72373089,4,6,0.72006966637322,,0.3,8
19,ESCG01_179.jpg,72373089,4,6,0.72006966637322,,0.3,10
20,ESCG01_179.jpg,72373089,4,3,0.7531194663218207,,0.4,3
21,ESCG01_179.jpg,72373089,3,6,0.7578349554790164,,0.4,5
22,ESCG01_179.jpg,72373089,3,6,0.7578349554790164,,0.4,8
23,ESCG01_179.jpg,72373089,3,6,0.7578349554790164,,0.4,10
24,ESCG01_179.jpg,72373089,4,2,0.7704525449948263,,0.5,3
25,ESCG01_179.jpg,72373089,3,5,0.7615108712055265,,0.5,5
26,ESCG01_179.jpg,72373089,3,5,0.7615108712055265,,0.5,8
27,ESCG01_179.jpg,72373089,3,5,0.7615108712055265,,0.5,10
0,ESCG01_181.jpg,72373092,0,12,,,0.01,3
1,ESCG01_181.jpg,72373092,0,12,,,0.01,5
2,ESCG01_181.jpg,72373092,0,12,,,0.01,8
3,ESCG01_181.jpg,72373092,0,12,,,0.01,10
4,ESCG01_181.jpg,72373092,1,4,,,0.05,3
5,ESCG01_181.jpg,72373092,1,4,,,0.05,5
6,ESCG01_181.jpg,72373092,0,12,,,0.05,8
7,ESCG01_181.jpg,72373092,0,12,,,0.05,10
8,ESCG01_181.jpg,72373092,1,2,,,0.1,3
9,ESCG01_181.jpg,72373092,1,2,,,0.1,5
10,ESCG01_181.jpg,72373092,1,2,,,0.1,8
11,ESCG01_181.jpg,72373092,1,2,,,0.1,10
12,ESCG01_181.jpg,72373092,1,2,,,0.2,3
13,ESCG01_181.jpg,72373092,1,2,,,0.2,5
14,ESCG01_181.jpg,72373092,1,2,,,0.2,8
15,ESCG01_181.jpg,72373092,1,2,,,0.2,10
16,ESCG01_181.jpg,72373092,1,2,,,0.3,3
17,ESCG01_181.jpg,72373092,1,2,,,0.3,5
18,ESCG01_181.jpg,72373092,1,2,,,0.3,8
19,ESCG01_181.jpg,72373092,1,2,,,0.3,10
20,ESCG01_181.jpg,72373092,1,2,,,0.4,3
21,ESCG01_181.jpg,72373092,1,2,,,0.4,5
22,ESCG01_181.jpg,72373092,1,2,,,0.4,8
23,ESCG01_181.jpg,72373092,1,2,,,0.4,10
24,ESCG01_181.jpg,72373092,1,2,,,0.5,3
25,ESCG01_181.jpg,72373092,1,2,,,0.5,5
26,ESCG01_181.jpg,72373092,1,2,,,0.5,8
27,ESCG01_181.jpg,72373092,1,2,,,0.5,10
0,ESCG01_182.jpg,72373094,0,46,,,0.01,3
1,ESCG01_182.jpg,72373094,0,46,,,0.01,5
2,ESCG01_182.jpg,72373094,0,46,,,0.01,8
3,ESCG01_182.jpg,72373094,0,46,,,0.01,10
4,ESCG01_182.jpg,72373094,2,12,0.6158040329070887,,0.05,3
5,ESCG01_182.jpg,72373094,2,13,0.5580065478707497,,0.05,5
6,ESCG01_182.jpg,72373094,2,13,0.5580065478707497,,0.05,8
7,ESCG01_182.jpg,72373094,2,13,0.5580065478707497,,0.05,10
8,ESCG01_182.jpg,72373094,2,11,0.652094409753342,,0.1,3
9,ESCG01_182.jpg,72373094,2,11,0.652094409753342,,0.1,5
10,ESCG01_182.jpg,72373094,2,11,0.652094409753342,,0.1,8
11,ESCG01_182.jpg,72373094,2,11,0.652094409753342,,0.1,10
12,ESCG01_182.jpg,72373094,2,9,0.760071570497645,,0.2,3
13,ESCG01_182.jpg,72373094,2,9,0.760071570497645,,0.2,5
14,ESCG01_182.jpg,72373094,2,9,0.760071570497645,,0.2,8
15,ESCG01_182.jpg,72373094,2,9,0.760071570497645,,0.2,10
16,ESCG01_182.jpg,72373094,3,5,0.7710966507069272,,0.3,3
