,image_name,subject_id,median_count,mean_count,mode_min_count,mode_max_count,mode_count,mode_count_avg,users,sum_annotations_count,annotations_count,dbscan_count_sil,HDBSCAN_count,eps,min_cluster_size,max_cluster_size,noise_points
885,EPS06-2_118.jpg,72336070,12.0,12.33,12,12,[12],12.0,12,148,"[10, 10, 10, 10, 12, 12, 12, 12, 12, 14, 14, 20]",6.0,7.0,0.0,5.0,0,8.0
886,EPS06-2_119.jpg,72336071,30.0,29.5,30,30,[30],30.0,8,236,"[28, 28, 28, 30, 30, 30, 30, 32]",9.0,13.0,0.0,5.0,0,10.0
887,EPS06-2_120.jpg,72336072,7.0,7.0,8,8,[8],8.0,12,84,"[2, 2, 4, 4, 6, 6, 8, 8, 8, 10, 12, 14]",7.0,8.0,0.0,5.0,0,10.0
888,EPS06-2_121.jpg,72336073,2.0,2.67,2,2,[2],2.0,3,8,"[2, 2, 4]",1.0,1.0,0.0,5.0,0,2.0
889,EPS06-2_123.jpg,72336075,3.0,3.0,2,4,"[2, 4]",3.0,2,6,"[2, 4]",1.0,1.0,0.0,5.0,0,0.0
890,EPS06-2_124.jpg,72336076,2.0,2.0,2,2,[2],2.0,3,6,"[2, 2, 2]",0.0,1.0,0.0,5.0,0,0.0
891,EPS06-2_126.jpg,72336077,6.0,6.6,6,6,[6],6.0,10,66,"[2, 6, 6, 6, 6, 6, 6, 6, 10, 12]",4.0,4.0,0.0,5.0,0,0.0
892,EPS06-2_127.jpg,72336078,14.0,14.25,12,12,[12],12.0,8,114,"[12, 12, 12, 14, 14, 16, 16, 18]",5.0,8.0,0.0,5.0,0,2.0
893,EPS06-2_129.jpg,72336080,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
894,EPS06-2_133.jpg,72336084,4.0,4.91,4,4,[4],4.0,11,54,"[4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 8]",3.0,4.0,0.0,5.0,0,2.0
895,EPS06-2_134.jpg,72336085,2.0,2.13,2,2,[2],2.0,15,32,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",3.0,1.0,0.0,5.0,0,16.0
896,EPS06-2_136.jpg,72336087,7.0,6.83,8,8,[8],8.0,12,82,"[4, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8]",4.0,4.0,0.0,5.0,0,2.0
897,EPS06-2_137.jpg,72336088,10.0,9.87,10,10,[10],10.0,15,148,"[8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 12]",4.0,6.0,0.0,5.0,0,4.0
898,EPS06-2_138.jpg,72336089,20.0,20.33,20,20,[20],20.0,12,244,"[16, 16, 20, 20, 20, 20, 20, 22, 22, 22, 22, 24]",11.0,11.0,0.0,5.0,0,6.0
899,EPS06-2_139.jpg,72336090,22.0,24.57,20,22,"[20, 22]",21.0,7,172,"[20, 20, 22, 22, 26, 30, 32]",9.0,12.0,0.0,5.0,0,12.0
900,EPS06-2_145.jpg,72336095,2.0,2.0,2,2,[2],2.0,1,2,[2],0.0,0.0,0.0,0.0,0,0.0
