,subspecies,island,site_name,subject_group,image_name,subject_id,presence_absence,count_male-lek,count_male-no-lek,count_others,count_partial,count_total,quality,condition,comment,median_count,mean_count,mode_count,users,sum_annotations_count,annotations_count,dbscan_count_sil,HDBSCAN_count,eps,min_cluster_size,max_cluster_size,noise_points
1506,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_357.jpg,47981249,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1507,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_358.jpg,47981254,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1508,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_359.jpg,47981261,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1509,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_360.jpg,47981263,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1510,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_361.jpg,47981268,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1511,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_362.jpg,47981272,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1512,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_363.jpg,47981279,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1513,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_364.jpg,47981284,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1514,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_365.jpg,47981288,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1515,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_366.jpg,47981292,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1516,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_367.jpg,47981297,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1517,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_368.jpg,47981301,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1518,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_369.jpg,47981306,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1519,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_37.jpg,47981312,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1520,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_61.jpg,47981317,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1521,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_62.jpg,47981323,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1522,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_63.jpg,47981327,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1523,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_84.jpg,47981330,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1524,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_85.jpg,47981334,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1525,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_86.jpg,47981338,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1526,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_87.jpg,47981343,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1527,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_88.jpg,47981348,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1528,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-1_89.jpg,47981351,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1529,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_09.jpg,47981357,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1530,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_10.jpg,47981361,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1531,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_11.jpg,47981366,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1532,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_111.jpg,47981369,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1533,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_112.jpg,47981372,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1534,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_113.jpg,47981375,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1535,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_114.jpg,47981379,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1536,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_115.jpg,47981384,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1537,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_116.jpg,47981389,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1538,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_117.jpg,47981396,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1539,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_118.jpg,47981403,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1540,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_12.jpg,47981407,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1541,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_13.jpg,47981413,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1542,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_138.jpg,47981417,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1543,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_139.jpg,47981421,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1544,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_14.jpg,47981425,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1545,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_140.jpg,47981429,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1546,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_141.jpg,47981434,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1547,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_142.jpg,47981439,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1548,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_143.jpg,47981443,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1549,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_144.jpg,47981448,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1550,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_145.jpg,47981453,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1551,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_15.jpg,47981458,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1552,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_16.jpg,47981461,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1553,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_163.jpg,47981466,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1554,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_164.jpg,47981470,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1555,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_165.jpg,47981474,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1556,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_166.jpg,47981488,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1557,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_167.jpg,47981492,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1558,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_168.jpg,47981498,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1559,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_169.jpg,47981509,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1560,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_17.jpg,47981512,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1561,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_170.jpg,47981516,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1562,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_171.jpg,47981519,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1563,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_172.jpg,47981523,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1564,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_173.jpg,47981529,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1565,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_18.jpg,47981534,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1566,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_188.jpg,47981538,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1567,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_189.jpg,47981541,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1568,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_19.jpg,47981545,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1569,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_190.jpg,47981551,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1570,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_191.jpg,47981555,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1571,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_192.jpg,47981558,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1572,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_193.jpg,47981563,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1573,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_194.jpg,47981570,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1574,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_195.jpg,47981573,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1575,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_196.jpg,47981577,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1576,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_197.jpg,47981585,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1577,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_20.jpg,47981589,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1578,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_214.jpg,47981593,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1579,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_215.jpg,47981599,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1580,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_216.jpg,47981603,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1581,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_217.jpg,47981614,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1582,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_218.jpg,47981622,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1583,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_219.jpg,47981625,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1584,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_220.jpg,47981631,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1585,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_240.jpg,47981638,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1586,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_241.jpg,47981641,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1587,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_242.jpg,47981646,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1588,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_243.jpg,47981649,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1589,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_244.jpg,47981654,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1590,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_245.jpg,47981657,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1591,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_246.jpg,47981662,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1592,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_267.jpg,47981679,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1593,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_268.jpg,47981683,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1594,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_269.jpg,47981688,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1595,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_270.jpg,47981692,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1596,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_271.jpg,47981695,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1597,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_272.jpg,47981700,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1598,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_294.jpg,47981704,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1599,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_295.jpg,47981711,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1600,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_296.jpg,47981717,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1601,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_297.jpg,47981721,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1602,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_319.jpg,47981729,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1603,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_320.jpg,47981734,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1604,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_321.jpg,47981738,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1605,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_35.jpg,47981743,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1606,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_36.jpg,47981746,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1607,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_37.jpg,47981751,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1608,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_38.jpg,47981755,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1609,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_39.jpg,47981760,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1610,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_40.jpg,47981763,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1611,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_41.jpg,47981768,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1612,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_42.jpg,47981773,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1613,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_43.jpg,47981778,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1614,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_44.jpg,47981782,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1615,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_45.jpg,47981786,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1616,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_60.jpg,47981790,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1617,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_61.jpg,47981792,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1618,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_62.jpg,47981798,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1619,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_63.jpg,47981803,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1620,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_64.jpg,47981808,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1621,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_65.jpg,47981811,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1622,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_66.jpg,47981816,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1623,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_67.jpg,47981820,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1624,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_68.jpg,47981841,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1625,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_69.jpg,47981844,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1626,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_84.jpg,47981848,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1627,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_85.jpg,47981855,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1628,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_86.jpg,47981859,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1629,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_87.jpg,47981866,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
1630,A. c. mertensi,San Cristobal,Loberia,SRL1,SRL03-1-2_88.jpg,47981870,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
