subject_id,data.no,data.yes
78927469,30.0,1.0
78927470,30.0,1.0
78927471,31.0,0.0
78927472,30.0,1.0
78927473,31.0,0.0
78927474,31.0,0.0
78927475,31.0,0.0
78927476,27.0,0.0
78927477,31.0,0.0
78927478,31.0,0.0
78927479,31.0,0.0
78927480,31.0,0.0
78927481,30.0,1.0
78927482,31.0,0.0
78927483,30.0,1.0
78927484,31.0,0.0
78927485,30.0,1.0
78927486,23.0,1.0
78927487,30.0,1.0
78927488,31.0,0.0
78927489,31.0,0.0
78927490,31.0,0.0
78927491,31.0,0.0
78927492,30.0,1.0
78927493,31.0,0.0
78927494,18.0,1.0
78927495,31.0,0.0
78927496,31.0,0.0
78927497,31.0,0.0
78927498,31.0,0.0
78927499,31.0,0.0
78927500,30.0,1.0
78927501,30.0,1.0
78927502,19.0,1.0
78927503,30.0,1.0
78927504,20.0,11.0
78927505,31.0,1.0
78927506,29.0,2.0
78927507,22.0,0.0
78927508,31.0,0.0
78927509,28.0,3.0
78927510,28.0,3.0
78927511,23.0,0.0
78927512,25.0,0.0
78927513,30.0,1.0
78927514,28.0,3.0
78927515,25.0,0.0
78927516,30.0,1.0
78927517,31.0,0.0
78927518,30.0,1.0
78927519,31.0,0.0
78927520,21.0,0.0
78927521,22.0,0.0
78927522,30.0,1.0
78927523,10.0,10.0
78927524,30.0,1.0
78927525,31.0,0.0
78927526,31.0,0.0
78927527,30.0,1.0
78927528,24.0,7.0
78927529,27.0,0.0
78927530,28.0,3.0
78927531,31.0,0.0
78927532,22.0,0.0
78927533,31.0,0.0
78927534,30.0,1.0
78927535,32.0,0.0
78927536,29.0,2.0
78927537,30.0,1.0
78927538,30.0,1.0
78927539,30.0,1.0
78927540,31.0,0.0
78927541,25.0,0.0
78927542,29.0,2.0
78927543,31.0,0.0
78927544,18.0,0.0
78927545,24.0,0.0
78927546,31.0,0.0
78927547,13.0,0.0
78927548,28.0,3.0
78927549,31.0,1.0
78927550,30.0,1.0
78927551,31.0,1.0
78927552,31.0,0.0
78927553,30.0,1.0
78927554,30.0,1.0
78927555,31.0,0.0
78927556,30.0,1.0
78927557,27.0,4.0
78927558,29.0,0.0
78927559,31.0,0.0
78927560,31.0,0.0
78927561,30.0,1.0
78927562,30.0,1.0
78927563,25.0,1.0
78927564,31.0,0.0
78927565,31.0,0.0
78927566,31.0,0.0
78927567,31.0,0.0
78927568,32.0,0.0
78927569,30.0,1.0
78927570,31.0,0.0
78927571,31.0,0.0
78927572,31.0,0.0
78927573,31.0,0.0
78927574,31.0,0.0
78927575,30.0,1.0
78927576,31.0,0.0
78927577,27.0,4.0
78927578,31.0,0.0
78927579,30.0,1.0
78927580,31.0,0.0
78927581,21.0,0.0
78927582,22.0,0.0
78927583,19.0,12.0
78927584,31.0,0.0
78927585,31.0,0.0
78927586,31.0,0.0
78927587,30.0,1.0
78927588,30.0,1.0
78927589,31.0,0.0
78927590,19.0,0.0
78927591,30.0,1.0
78927592,30.0,1.0
78927593,31.0,0.0
78927594,31.0,0.0
78927595,31.0,0.0
78927596,29.0,2.0
78927597,29.0,2.0
78927598,24.0,0.0
78927599,31.0,0.0
78927600,23.0,1.0
78927601,20.0,2.0
78927602,29.0,2.0
78927603,23.0,1.0
78927604,30.0,1.0
78927605,29.0,2.0
78927606,14.0,17.0
78927607,28.0,3.0
78927608,31.0,0.0
78927609,29.0,2.0
78927610,31.0,0.0
78927611,30.0,1.0
78927612,31.0,0.0
78927613,32.0,0.0
78927614,31.0,0.0
78927615,25.0,1.0
78927616,30.0,1.0
78927617,30.0,1.0
78927618,31.0,0.0
78927619,23.0,8.0
78927620,31.0,0.0
78927621,25.0,1.0
78927622,31.0,0.0
78927623,18.0,2.0
78927624,31.0,0.0
78927625,31.0,0.0
78927626,31.0,0.0
78927627,27.0,4.0
78927628,31.0,0.0
78927629,31.0,0.0
78927630,29.0,2.0
78927631,24.0,0.0
78927632,31.0,0.0
78927633,24.0,0.0
78927634,31.0,0.0
78927635,30.0,1.0
78927636,18.0,8.0
78927637,29.0,2.0
78927638,5.0,26.0
78927639,31.0,0.0
78927640,30.0,1.0
78927641,17.0,14.0
78927642,22.0,2.0
78927643,30.0,1.0
78927644,31.0,0.0
78927645,31.0,0.0
78927646,30.0,1.0
78927647,29.0,2.0
78927648,21.0,1.0
78927649,30.0,1.0
78927650,31.0,0.0
78927651,22.0,1.0
78927652,26.0,5.0
78927653,31.0,0.0
78927654,5.0,26.0
78927655,23.0,8.0
78927656,29.0,2.0
78927657,30.0,1.0
78927658,28.0,3.0
78927659,30.0,1.0
78927660,30.0,1.0
78927661,28.0,3.0
78927662,31.0,0.0
78927663,31.0,0.0
78927664,26.0,5.0
78927665,31.0,0.0
78927666,31.0,0.0
78927667,28.0,3.0
78927668,22.0,9.0
78927669,30.0,1.0
78927670,30.0,1.0
78927671,30.0,1.0
78927672,29.0,2.0
78927673,26.0,5.0
78927674,21.0,1.0
78927675,28.0,3.0
78927676,23.0,0.0
78927677,26.0,0.0
78927679,31.0,0.0
78927680,20.0,0.0
78927681,26.0,0.0
78927682,28.0,3.0
78927683,31.0,0.0
78927698,31.0,0.0
78927699,30.0,1.0
78927700,31.0,0.0
78927701,31.0,0.0
78927702,25.0,1.0
78927703,31.0,0.0
78927704,24.0,0.0
78927705,31.0,0.0
78927706,24.0,0.0
78927708,21.0,0.0
78927709,30.0,1.0
78927710,20.0,0.0
78927711,31.0,0.0
78927712,30.0,1.0
78927713,31.0,0.0
78927714,31.0,0.0
78927715,30.0,1.0
78927716,24.0,0.0
78927717,31.0,0.0
78927718,31.0,0.0
78927719,17.0,0.0
78927720,31.0,0.0
78927721,31.0,0.0
78927722,31.0,0.0
78927723,30.0,1.0
78927725,30.0,1.0
78927726,31.0,0.0
78927727,30.0,1.0
78927728,27.0,4.0
78927729,30.0,1.0
78927730,31.0,0.0
78927731,31.0,0.0
78927732,31.0,0.0
78927733,27.0,0.0
78927734,31.0,0.0
78927735,31.0,0.0
78927736,31.0,0.0
78927737,31.0,0.0
78927739,31.0,0.0
78927740,30.0,1.0
78927741,31.0,0.0
78927742,30.0,1.0
78927743,31.0,0.0
78927744,30.0,1.0
78927745,23.0,0.0
78927746,31.0,0.0
78927747,21.0,0.0
78927748,31.0,0.0
78927749,30.0,1.0
78927750,31.0,0.0
78927751,31.0,0.0
78927752,31.0,0.0
78927753,31.0,0.0
78927754,29.0,2.0
78927756,31.0,0.0
78927757,31.0,0.0
78927758,27.0,0.0
78927759,31.0,0.0
78927760,31.0,0.0
78927761,31.0,0.0
78927762,31.0,0.0
78927763,30.0,1.0
78927764,31.0,0.0
78927766,31.0,0.0
78927767,23.0,1.0
78927768,29.0,2.0
78927769,20.0,0.0
78927770,28.0,3.0
78927771,31.0,0.0
78927773,22.0,0.0
78927774,31.0,0.0
78927775,31.0,0.0
78927776,30.0,1.0
78927777,30.0,1.0
78927778,31.0,0.0
78927779,31.0,0.0
78927780,33.0,0.0
78927781,31.0,0.0
78927782,23.0,0.0
78927784,30.0,1.0
78927785,24.0,0.0
78927786,31.0,0.0
78927787,30.0,1.0
78927788,31.0,0.0
78927789,30.0,1.0
78927790,31.0,0.0
78927791,20.0,0.0
78927792,29.0,2.0
78927793,30.0,1.0
78927795,30.0,1.0
78927796,31.0,0.0
78927797,24.0,0.0
78927798,23.0,0.0
78927799,24.0,0.0
78927801,31.0,0.0
78927802,31.0,0.0
78927803,30.0,1.0
78927804,29.0,2.0
78927805,30.0,1.0
78927806,24.0,0.0
78927807,31.0,0.0
78927810,31.0,0.0
78927811,31.0,0.0
78927812,31.0,0.0
78927813,22.0,0.0
78927814,31.0,0.0
78927815,25.0,2.0
78927817,31.0,0.0
78927818,30.0,1.0
78927819,30.0,1.0
78927820,31.0,0.0
78927822,31.0,0.0
78927823,28.0,3.0
78927824,21.0,1.0
78927825,31.0,0.0
78927826,30.0,1.0
78927828,30.0,1.0
78927829,24.0,0.0
78927830,30.0,1.0
78927831,31.0,0.0
78927832,31.0,0.0
78927833,30.0,1.0
78927834,31.0,0.0
78927835,31.0,0.0
78927837,30.0,1.0
78927838,31.0,0.0
78927839,31.0,0.0
78927840,31.0,0.0
78927841,24.0,0.0
78927842,31.0,0.0
78927843,24.0,0.0
78927844,30.0,1.0
78927846,31.0,0.0
78927847,31.0,0.0
78927848,31.0,0.0
78927849,22.0,0.0
78927850,30.0,1.0
78927851,30.0,1.0
78927852,31.0,0.0
78927853,31.0,0.0
78927854,22.0,0.0
78927855,29.0,2.0
78927856,31.0,0.0
78927857,31.0,0.0
78927858,30.0,1.0
78927859,31.0,0.0
78927861,31.0,0.0
78927862,30.0,1.0
78927863,21.0,0.0
78927864,31.0,0.0
78927865,30.0,1.0
78927866,31.0,0.0
78927867,22.0,1.0
78927868,31.0,0.0
78927869,31.0,0.0
78927870,30.0,1.0
78927871,31.0,0.0
78927873,31.0,0.0
78927874,31.0,0.0
78927875,31.0,0.0
78927876,30.0,1.0
78927877,30.0,1.0
78927879,31.0,0.0
78927880,31.0,0.0
78927881,31.0,0.0
78927882,31.0,0.0
78927883,25.0,1.0
78927885,30.0,1.0
78927886,31.0,0.0
78927887,31.0,0.0
78927888,30.0,1.0
78927890,30.0,1.0
78927891,31.0,0.0
78927892,29.0,2.0
78927894,29.0,2.0
78927895,31.0,0.0
78927896,30.0,1.0
78927897,24.0,0.0
78927905,28.0,3.0
78927906,30.0,1.0
78927907,29.0,2.0
78927908,29.0,2.0
78927909,31.0,0.0
78927910,28.0,3.0
78927911,30.0,1.0
78927913,30.0,1.0
78927914,31.0,0.0
78927915,31.0,0.0
78927916,21.0,0.0
78927917,31.0,0.0
78927918,31.0,0.0
78927919,31.0,0.0
78927920,21.0,0.0
78927921,28.0,3.0
78927923,30.0,1.0
78927924,31.0,0.0
78927925,31.0,0.0
78927926,30.0,1.0
78927927,30.0,1.0
78927928,19.0,0.0
78927929,27.0,0.0
78927930,30.0,1.0
78927931,31.0,0.0
78927932,31.0,0.0
78927933,28.0,3.0
78927935,20.0,0.0
78927936,30.0,1.0
78927937,29.0,2.0
78927938,29.0,2.0
78927939,29.0,2.0
78927940,31.0,0.0
78927941,19.0,0.0
78927942,30.0,1.0
78927943,30.0,2.0
78927944,31.0,0.0
78927945,25.0,1.0
78927946,30.0,1.0
78927947,31.0,0.0
78927948,29.0,2.0
78927949,26.0,0.0
78927950,31.0,0.0
78927952,30.0,1.0
78927953,31.0,0.0
78927954,30.0,1.0
78927955,25.0,6.0
78927956,24.0,0.0
78927958,23.0,1.0
78927959,31.0,0.0
78927960,29.0,2.0
78927961,31.0,0.0
78927962,30.0,1.0
78927963,29.0,2.0
78927965,30.0,1.0
78927966,31.0,0.0
78927967,31.0,0.0
78927968,22.0,2.0
78927969,30.0,1.0
78927970,31.0,0.0
78927971,25.0,6.0
78927972,28.0,3.0
78927973,26.0,0.0
78927974,26.0,0.0
78927976,31.0,0.0
78927977,23.0,0.0
78927978,31.0,0.0
78927979,30.0,2.0
78927980,21.0,0.0
78927982,29.0,2.0
78927983,31.0,0.0
78927984,30.0,1.0
78927985,20.0,1.0
78927986,23.0,1.0
78927987,30.0,1.0
78927988,30.0,1.0
78927989,25.0,1.0
78927990,21.0,0.0
78927992,30.0,1.0
78927993,24.0,2.0
78927994,19.0,0.0
78927995,31.0,0.0
78927996,26.0,5.0
78927997,29.0,2.0
78927998,27.0,0.0
78927999,24.0,0.0
78928000,30.0,1.0
78928002,31.0,0.0
78928003,29.0,2.0
78928004,29.0,2.0
78928005,31.0,0.0
78928006,30.0,1.0
78928007,30.0,1.0
78928008,30.0,1.0
78928009,31.0,0.0
78928010,30.0,3.0
78928011,22.0,2.0
78928012,31.0,0.0
78928014,30.0,1.0
78928015,30.0,1.0
78928016,31.0,0.0
78928017,31.0,0.0
78928018,29.0,2.0
78928019,31.0,0.0
78928020,31.0,0.0
78928022,30.0,1.0
78928023,31.0,0.0
78928024,24.0,0.0
78928025,29.0,2.0
78928026,30.0,1.0
78928027,30.0,1.0
78928028,31.0,0.0
78928029,27.0,4.0
78928030,30.0,1.0
78928032,31.0,0.0
78928033,30.0,1.0
78928034,23.0,0.0
78928035,30.0,1.0
78928036,29.0,2.0
78928037,20.0,1.0
78928038,29.0,2.0
78928039,31.0,0.0
78928041,29.0,2.0
78928042,30.0,1.0
78928043,31.0,0.0
78928044,31.0,0.0
78928045,31.0,0.0
78928046,31.0,0.0
78928047,30.0,1.0
78928048,30.0,1.0
78928050,31.0,0.0
78928051,31.0,0.0
78928052,26.0,0.0
78928053,24.0,0.0
78928054,30.0,1.0
78928055,29.0,2.0
78928056,31.0,0.0
78928058,31.0,0.0
78928059,31.0,0.0
78928060,28.0,0.0
78928061,30.0,1.0
78928062,31.0,0.0
78928063,31.0,0.0
78928064,31.0,0.0
78928065,29.0,2.0
78928066,31.0,0.0
78928068,24.0,0.0
78928069,30.0,1.0
78928070,31.0,0.0
78928071,22.0,2.0
78928073,31.0,0.0
78928074,23.0,1.0
78928075,30.0,1.0
78928076,29.0,2.0
78928077,31.0,0.0
78928078,25.0,2.0
78928079,22.0,9.0
78928081,31.0,0.0
78928082,30.0,1.0
78928083,31.0,0.0
78928084,25.0,0.0
78928086,26.0,5.0
78928087,30.0,1.0
78928088,30.0,1.0
78928089,31.0,0.0
78928091,31.0,0.0
78928092,31.0,0.0
78928093,31.0,0.0
78928094,29.0,2.0
78928095,30.0,1.0
78928096,29.0,2.0
78928097,30.0,1.0
78928098,22.0,1.0
78928099,31.0,0.0
78928100,31.0,0.0
78928101,31.0,0.0
78928103,31.0,0.0
78928104,29.0,2.0
78928105,24.0,1.0
78928106,30.0,1.0
78928107,31.0,0.0
78928108,30.0,1.0
78928109,31.0,0.0
78928110,31.0,0.0
78928111,31.0,0.0
78928112,28.0,3.0
78928113,31.0,0.0
78928114,31.0,0.0
78928115,20.0,0.0
78928117,23.0,1.0
78928118,31.0,0.0
78928119,30.0,1.0
78928120,29.0,2.0
78928122,30.0,1.0
78928123,29.0,2.0
78928124,31.0,0.0
78928125,31.0,0.0
78928127,31.0,0.0
78928128,25.0,0.0
78928129,19.0,0.0
78928130,31.0,0.0
78928131,22.0,0.0
78928132,30.0,1.0
78928133,18.0,0.0
78928135,31.0,0.0
78928136,31.0,0.0
78928137,26.0,0.0
78928138,27.0,4.0
78928139,30.0,1.0
78928140,29.0,2.0
78928141,31.0,0.0
78928142,31.0,0.0
78928144,31.0,0.0
78928145,24.0,0.0
78928146,31.0,0.0
78928147,31.0,0.0
78928148,28.0,0.0
78928149,31.0,0.0
78928150,31.0,0.0
78928151,31.0,0.0
78928153,31.0,0.0
78928154,22.0,0.0
78928155,31.0,0.0
78928156,31.0,0.0
78928157,31.0,0.0
78928159,31.0,0.0
78928160,30.0,1.0
78928161,29.0,2.0
78928162,31.0,0.0
78928163,31.0,0.0
78928164,21.0,0.0
78928165,31.0,0.0
78928167,31.0,0.0
78928168,31.0,0.0
78928169,31.0,0.0
78928170,31.0,0.0
78928171,31.0,0.0
78928172,31.0,0.0
78928173,26.0,0.0
78928175,31.0,0.0
78928176,21.0,0.0
78928177,26.0,0.0
78928179,20.0,0.0
78928180,31.0,0.0
78928181,22.0,9.0
78928182,31.0,0.0
78928183,31.0,0.0
78928184,31.0,0.0
78928186,25.0,0.0
78928187,31.0,0.0
78928188,31.0,0.0
78928189,31.0,0.0
78928191,20.0,0.0
78928192,32.0,0.0
78928193,30.0,1.0
78928194,28.0,3.0
78928195,21.0,0.0
78928197,25.0,0.0
78928198,31.0,0.0
78928199,30.0,1.0
78928200,31.0,0.0
78928201,30.0,1.0
78928202,29.0,2.0
78928203,31.0,0.0
78928204,30.0,1.0
78928205,24.0,0.0
78928206,30.0,1.0
78928207,31.0,0.0
78928209,31.0,0.0
78928210,31.0,0.0
78928211,31.0,0.0
78928212,30.0,1.0
78928213,31.0,0.0
78928214,30.0,1.0
78928215,31.0,0.0
78928216,29.0,2.0
78928217,31.0,0.0
78928219,31.0,0.0
78928220,31.0,0.0
78928221,31.0,0.0
78928222,31.0,0.0
78928223,31.0,0.0
78928224,30.0,1.0
78928225,30.0,1.0
78928226,31.0,0.0
78928227,31.0,0.0
78928228,31.0,0.0
78928230,31.0,0.0
78928231,24.0,2.0
78928232,22.0,1.0
78928233,31.0,0.0
78928234,30.0,1.0
78928235,21.0,1.0
78928236,30.0,1.0
78928237,31.0,0.0
78928238,31.0,0.0
78928239,30.0,1.0
78928240,31.0,0.0
78928242,30.0,1.0
78928243,30.0,1.0
78928244,29.0,2.0
78928245,31.0,0.0
78928246,31.0,0.0
78928247,24.0,2.0
78928248,23.0,0.0
78928250,12.0,19.0
78928251,31.0,0.0
78928252,24.0,0.0
78928253,30.0,1.0
78928254,31.0,0.0
78928255,31.0,0.0
78928257,31.0,0.0
78928258,31.0,0.0
78928259,31.0,0.0
78928260,30.0,1.0
78928261,30.0,1.0
78928262,30.0,1.0
78928263,30.0,1.0
78928264,29.0,2.0
78928265,31.0,0.0
78928267,29.0,2.0
78928268,23.0,8.0
78928269,31.0,0.0
78928270,30.0,1.0
78928271,30.0,1.0
78928272,31.0,0.0
78928273,26.0,0.0
78928274,29.0,2.0
78928275,20.0,0.0
78928277,31.0,0.0
78928278,31.0,0.0
78928279,31.0,0.0
78928280,31.0,0.0
78928281,30.0,1.0
78928282,25.0,0.0
78928283,31.0,0.0
78928284,31.0,0.0
78928285,31.0,0.0
78928286,31.0,0.0
78928287,31.0,0.0
78928289,31.0,0.0
78928290,31.0,0.0
78928291,27.0,0.0
78928292,31.0,0.0
78928293,28.0,3.0
78928294,23.0,0.0
78928295,30.0,1.0
78928296,29.0,2.0
78928297,31.0,0.0
78928298,30.0,1.0
78928300,31.0,0.0
78928301,31.0,0.0
78928302,31.0,0.0
78928303,31.0,0.0
78928304,29.0,2.0
78928305,21.0,0.0
78928307,31.0,0.0
78928308,30.0,1.0
78928309,31.0,0.0
78928310,18.0,1.0
78928311,31.0,0.0
78928312,30.0,1.0
78928313,31.0,0.0
78928315,31.0,1.0
78928316,31.0,0.0
78928317,31.0,0.0
78928318,30.0,1.0
78928319,30.0,1.0
78928320,31.0,0.0
78928321,31.0,0.0
78928322,20.0,1.0
78928323,25.0,0.0
78928324,24.0,0.0
78928326,29.0,2.0
78928327,31.0,0.0
78928328,31.0,0.0
78928329,30.0,1.0
78928330,31.0,1.0
78928331,30.0,1.0
78928332,31.0,0.0
78928333,25.0,0.0
78928334,24.0,0.0
78928335,25.0,0.0
78928336,23.0,0.0
78928338,31.0,0.0
78928339,29.0,2.0
78928340,31.0,0.0
78928341,19.0,12.0
78928342,22.0,1.0
78928343,31.0,0.0
78928344,20.0,0.0
78928345,31.0,0.0
78928346,29.0,2.0
78928347,29.0,2.0
78928348,31.0,0.0
78928350,31.0,0.0
78928351,30.0,1.0
78928352,30.0,1.0
78928353,31.0,0.0
78928354,30.0,1.0
78928355,31.0,0.0
78928356,30.0,1.0
78928357,30.0,1.0
78928358,25.0,1.0
78928360,30.0,1.0
78928361,30.0,1.0
78928362,31.0,0.0
78928363,31.0,0.0
78928364,31.0,0.0
78928365,22.0,0.0
78928366,31.0,0.0
78928367,30.0,1.0
78928368,31.0,0.0
78928369,31.0,0.0
78928370,26.0,5.0
78928372,26.0,0.0
78928373,31.0,0.0
78928374,31.0,0.0
78928375,29.0,2.0
78928376,30.0,1.0
78928377,31.0,0.0
78928379,26.0,0.0
78928380,25.0,0.0
78928381,23.0,0.0
78928382,31.0,0.0
78928383,27.0,1.0
78928384,29.0,2.0
78928386,31.0,0.0
78928387,26.0,0.0
78928389,23.0,0.0
78928390,30.0,1.0
78928391,22.0,1.0
78928392,31.0,0.0
78928393,27.0,0.0
78928394,21.0,0.0
78928395,30.0,1.0
78928396,31.0,0.0
78928397,31.0,0.0
78928398,31.0,0.0
78928399,22.0,0.0
78928400,30.0,1.0
78928401,30.0,1.0
78928402,31.0,0.0
78928403,30.0,1.0
78928404,31.0,0.0
78928405,31.0,0.0
78928406,30.0,1.0
78928407,22.0,0.0
78928408,18.0,0.0
78928409,31.0,0.0
78928410,31.0,0.0
78928411,30.0,1.0
78928412,30.0,1.0
78928413,32.0,0.0
78928414,31.0,0.0
78928415,25.0,0.0
78928416,31.0,0.0
78928417,30.0,1.0
78928418,31.0,0.0
78928419,31.0,0.0
78928420,31.0,0.0
78928421,30.0,1.0
78928422,21.0,0.0
78928423,22.0,0.0
78928424,31.0,0.0
78928425,31.0,0.0
78928426,31.0,0.0
78928427,31.0,0.0
78928428,31.0,0.0
78928429,31.0,0.0
78928430,31.0,0.0
78928431,31.0,0.0
78928432,30.0,1.0
78928433,29.0,2.0
78928434,23.0,0.0
78928435,30.0,1.0
78928436,31.0,0.0
78928437,30.0,1.0
78928438,30.0,1.0
78928439,21.0,0.0
78928440,30.0,1.0
78928441,31.0,0.0
78928442,30.0,1.0
78928443,31.0,0.0
78928444,31.0,0.0
78928445,31.0,0.0
78928446,30.0,1.0
78928447,31.0,0.0
78928448,31.0,0.0
78928449,31.0,0.0
78928450,29.0,2.0
78928451,30.0,1.0
78928452,29.0,2.0
78928453,26.0,5.0
78928454,22.0,0.0
78928455,26.0,0.0
78928456,31.0,0.0
78928457,30.0,1.0
78928458,32.0,0.0
78928459,31.0,0.0
78928460,13.0,10.0
78928461,30.0,1.0
78928462,25.0,0.0
78928463,23.0,0.0
78928464,31.0,0.0
78928465,30.0,1.0
78928466,31.0,0.0
78928467,30.0,0.0
78928468,30.0,1.0
78928469,30.0,1.0
78928470,31.0,0.0
78928471,31.0,0.0
78928472,21.0,0.0
78928473,31.0,0.0
78928474,31.0,0.0
78928475,31.0,0.0
78928476,21.0,0.0
78928477,30.0,1.0
78928478,31.0,0.0
78928479,30.0,1.0
78928480,31.0,0.0
78928481,29.0,2.0
78928482,31.0,0.0
78928483,30.0,1.0
78928484,31.0,0.0
78928485,31.0,0.0
78928486,31.0,0.0
78928487,31.0,0.0
78928488,29.0,2.0
78928489,30.0,1.0
78928490,26.0,1.0
78928491,31.0,0.0
78928492,31.0,0.0
78928493,30.0,1.0
78928494,31.0,0.0
78928495,20.0,0.0
78928496,28.0,3.0
78928497,29.0,2.0
78928498,22.0,2.0
78928499,31.0,0.0
78928500,26.0,1.0
78928501,31.0,0.0
78928502,31.0,0.0
78928503,30.0,1.0
78928504,31.0,0.0
78928505,24.0,0.0
78928506,31.0,0.0
78928507,30.0,1.0
78928508,31.0,0.0
78928509,25.0,1.0
78928510,23.0,1.0
78928511,30.0,1.0
78928512,30.0,1.0
78928513,28.0,0.0
78928514,23.0,1.0
78928515,20.0,1.0
78928516,29.0,2.0
78928517,30.0,1.0
78928518,31.0,0.0
78928519,27.0,0.0
78928520,31.0,0.0
78928521,20.0,0.0
78928522,31.0,0.0
78928523,31.0,0.0
78928524,31.0,0.0
78928525,30.0,1.0
78928526,29.0,2.0
78928527,31.0,0.0
78928528,30.0,1.0
78928529,14.0,7.0
78928530,30.0,1.0
78928531,25.0,0.0
78928532,31.0,0.0
78928533,22.0,0.0
78928534,30.0,1.0
78928535,29.0,2.0
78928536,31.0,0.0
78928537,29.0,2.0
78928538,20.0,1.0
78928539,18.0,1.0
78928540,30.0,1.0
78928541,26.0,5.0
78928542,12.0,8.0
78928543,29.0,2.0
78928544,24.0,7.0
78928545,25.0,0.0
78928546,29.0,2.0
78928547,30.0,1.0
78928548,30.0,1.0
78928549,31.0,0.0
78928550,29.0,2.0
78928551,30.0,1.0
78928552,30.0,1.0
78928553,29.0,2.0
78928554,31.0,0.0
78928555,31.0,0.0
78928556,23.0,0.0
78928557,30.0,1.0
78928558,31.0,0.0
78928559,28.0,3.0
78928560,31.0,0.0
78928561,31.0,0.0
78928562,22.0,1.0
78928563,29.0,2.0
78928564,27.0,0.0
78928565,30.0,1.0
78928566,29.0,2.0
78928567,30.0,1.0
78928568,21.0,0.0
78928569,29.0,2.0
78928570,28.0,3.0
78928571,30.0,1.0
78928572,30.0,1.0
78928573,31.0,0.0
78928574,25.0,0.0
78928575,31.0,0.0
78928576,32.0,0.0
78928577,30.0,1.0
78928578,24.0,1.0
78928579,31.0,0.0
78928580,30.0,1.0
78928581,29.0,2.0
78928582,30.0,1.0
78928583,29.0,2.0
78928584,30.0,1.0
78928585,26.0,0.0
78928586,30.0,1.0
78928587,31.0,0.0
78928588,31.0,0.0
78928589,31.0,0.0
78928590,31.0,0.0
78928591,31.0,0.0
78928592,24.0,0.0
78928593,22.0,2.0
78928594,30.0,1.0
78928595,31.0,0.0
78928596,29.0,2.0
78928597,22.0,0.0
78928598,24.0,1.0
78928599,31.0,0.0
78928600,30.0,1.0
78928601,27.0,1.0
78928602,30.0,1.0
78928603,24.0,0.0
78928604,30.0,1.0
78928605,31.0,0.0
78928606,28.0,3.0
78928607,29.0,2.0
78928608,28.0,3.0
78928609,31.0,0.0
78928610,27.0,4.0
78928611,22.0,0.0
78928612,31.0,0.0
78928613,31.0,0.0
78928614,31.0,0.0
78928615,31.0,0.0
78928616,31.0,0.0
78928617,31.0,0.0
78928618,28.0,3.0
78928619,30.0,1.0
78928620,30.0,1.0
78928621,31.0,0.0
78928622,31.0,0.0
78928623,31.0,0.0
78928624,29.0,2.0
78928625,26.0,0.0
78928626,32.0,0.0
78928627,31.0,0.0
78928628,23.0,0.0
78928629,30.0,1.0
78928630,31.0,0.0
78928631,31.0,0.0
78928632,31.0,0.0
78928633,30.0,1.0
78928634,30.0,1.0
78928636,30.0,1.0
78928637,31.0,0.0
78928638,21.0,1.0
78928639,19.0,1.0
78928640,31.0,0.0
78928641,31.0,0.0
78928642,30.0,1.0
78928643,30.0,1.0
78928644,20.0,0.0
78928645,30.0,1.0
78928646,30.0,1.0
78928647,31.0,0.0
78928648,30.0,1.0
78928649,32.0,0.0
78928650,26.0,0.0
78928651,31.0,0.0
78928652,30.0,1.0
78928653,30.0,1.0
78928654,24.0,0.0
78928655,29.0,2.0
78928656,30.0,1.0
78928657,31.0,0.0
78928658,30.0,1.0
78928659,25.0,0.0
78928660,25.0,0.0
78928661,31.0,0.0
78928662,29.0,2.0
78928663,31.0,0.0
78928664,29.0,2.0
78928665,31.0,0.0
78928666,31.0,0.0
78928667,30.0,1.0
78928668,31.0,0.0
78928669,30.0,1.0
78928670,31.0,0.0
78928671,29.0,2.0
78928672,31.0,0.0
78928673,20.0,2.0
78928674,31.0,0.0
78928675,26.0,0.0
78928676,30.0,1.0
78928677,30.0,1.0
78928678,30.0,1.0
78928679,30.0,1.0
78928680,30.0,1.0
78928681,20.0,0.0
78928682,26.0,0.0
78928683,22.0,0.0
78928684,30.0,1.0
78928685,28.0,3.0
78928686,30.0,1.0
78928687,30.0,1.0
78928688,19.0,0.0
78928689,31.0,0.0
78928690,31.0,0.0
78928691,30.0,1.0
78928692,30.0,1.0
78928693,28.0,3.0
78928694,31.0,0.0
78928695,31.0,0.0
78928696,31.0,0.0
78928697,29.0,2.0
78928698,31.0,0.0
78928699,31.0,0.0
78928700,30.0,1.0
78928701,22.0,0.0
78928702,28.0,3.0
78928703,31.0,0.0
78928704,31.0,0.0
78928705,17.0,0.0
78928706,31.0,0.0
78928707,29.0,2.0
78928708,14.0,17.0
78928709,23.0,0.0
78928710,31.0,0.0
78928711,21.0,1.0
78928712,30.0,1.0
78928713,31.0,0.0
78928714,30.0,1.0
78928715,30.0,1.0
78928716,31.0,0.0
78928717,23.0,0.0
78928718,30.0,1.0
78928719,25.0,0.0
78928720,31.0,0.0
78928721,23.0,0.0
78928722,30.0,1.0
78928723,23.0,0.0
78928724,31.0,0.0
78928725,30.0,1.0
78928726,31.0,0.0
78928727,31.0,0.0
78928728,30.0,1.0
78928729,17.0,0.0
78928730,31.0,0.0
78928731,30.0,1.0
78928732,29.0,2.0
78928733,31.0,0.0
