,site_name,subject_group,image_name,subject_id,count_total,median_count,mean_count,mode_min_count,mode_max_count,mode_count,mode_count_avg,users,sum_annotations_count,annotations_count,dbscan_count_sil,HDBSCAN_count,eps,min_cluster_size,max_cluster_size,noise_points
1317,Loberia,SRL1,SRL02-2_105.jpg,47980291,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1318,Loberia,SRL1,SRL02-2_106.jpg,47980296,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1319,Loberia,SRL1,SRL02-2_107.jpg,47980303,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1320,Loberia,SRL1,SRL02-2_108.jpg,47980309,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1321,Loberia,SRL1,SRL02-2_115.jpg,47980313,0,3.0,3.0,3.0,3.0,[3],3.0,1.0,3.0,[3],0.0,0.0,0.0,0.0,0.0,0.0
1322,Loberia,SRL1,SRL02-2_116.jpg,47980320,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1323,Loberia,SRL1,SRL02-2_117.jpg,47980322,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1324,Loberia,SRL1,SRL02-2_27.jpg,48026972,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1325,Loberia,SRL1,SRL02-2_35.jpg,48026999,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1326,Loberia,SRL1,SRL02-2_43.jpg,48027021,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1327,Loberia,SRL1,SRL02-2_44.jpg,48027043,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1328,Loberia,SRL1,SRL02-2_48.jpg,47980325,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1329,Loberia,SRL1,SRL02-2_49.jpg,47980329,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1330,Loberia,SRL1,SRL02-2_50.jpg,48027065,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1331,Loberia,SRL1,SRL02-2_51.jpg,48027086,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1332,Loberia,SRL1,SRL02-2_56.jpg,47980333,0,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0
1333,Loberia,SRL1,SRL02-2_57.jpg,47980337,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1334,Loberia,SRL1,SRL02-2_58.jpg,47980344,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1335,Loberia,SRL1,SRL02-2_59.jpg,48027104,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1336,Loberia,SRL1,SRL02-2_69.jpg,47980352,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1337,Loberia,SRL1,SRL02-2_70.jpg,47980368,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1338,Loberia,SRL1,SRL02-2_95.jpg,47980372,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1339,Loberia,SRL1,SRL02-2_96.jpg,47980374,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1340,Loberia,SRL1,SRL02-2_97.jpg,47980379,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1341,Loberia,SRL1,SRL02-2_98.jpg,47980385,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
1342,Loberia,SRL1,SRL02-2_99.jpg,47980389,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1343,Loberia,SRL1,SRL02-3_03.jpg,47980397,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
1344,Loberia,SRL1,SRL02-3_04.jpg,47980403,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1345,Loberia,SRL1,SRL02-3_05.jpg,47980408,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1346,Loberia,SRL1,SRL02-3_102.jpg,47980413,0,3.0,3.0,2.0,4.0,"[2, 4]",3.0,2.0,6.0,"[2, 4]",0.0,1.0,0.0,5.0,0.0,1.0
1347,Loberia,SRL1,SRL02-3_103.jpg,47980417,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1348,Loberia,SRL1,SRL02-3_104.jpg,47980423,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1349,Loberia,SRL1,SRL02-3_105.jpg,47980427,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1350,Loberia,SRL1,SRL02-3_106.jpg,47980431,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1351,Loberia,SRL1,SRL02-3_112.jpg,47980435,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1352,Loberia,SRL1,SRL02-3_113.jpg,47980441,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1353,Loberia,SRL1,SRL02-3_114.jpg,47980445,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1354,Loberia,SRL1,SRL02-3_115.jpg,47980450,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1355,Loberia,SRL1,SRL02-3_116.jpg,47980456,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1356,Loberia,SRL1,SRL02-3_117.jpg,47980460,0,1.0,1.0,1.0,1.0,[1],1.0,2.0,2.0,"[1, 1]",0.0,0.0,0.0,0.0,0.0,0.0
1357,Loberia,SRL1,SRL02-3_122.jpg,47980465,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1358,Loberia,SRL1,SRL02-3_123.jpg,47980470,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
1359,Loberia,SRL1,SRL02-3_124.jpg,47980475,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1360,Loberia,SRL1,SRL02-3_125.jpg,47980481,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1361,Loberia,SRL1,SRL02-3_126.jpg,47980487,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1362,Loberia,SRL1,SRL02-3_127.jpg,47980493,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1363,Loberia,SRL1,SRL02-3_128.jpg,47980498,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
1364,Loberia,SRL1,SRL02-3_129.jpg,47980504,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1365,Loberia,SRL1,SRL02-3_130.jpg,47980508,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1366,Loberia,SRL1,SRL02-3_132.jpg,47980513,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1367,Loberia,SRL1,SRL02-3_133.jpg,47980519,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1368,Loberia,SRL1,SRL02-3_134.jpg,47980528,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1369,Loberia,SRL1,SRL02-3_135.jpg,47980536,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1370,Loberia,SRL1,SRL02-3_136.jpg,47980542,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1371,Loberia,SRL1,SRL02-3_137.jpg,47980550,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1372,Loberia,SRL1,SRL02-3_138.jpg,47980556,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
1373,Loberia,SRL1,SRL02-3_139.jpg,47980563,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
1374,Loberia,SRL1,SRL02-3_14.jpg,48027125,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1375,Loberia,SRL1,SRL02-3_140.jpg,47980570,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1376,Loberia,SRL1,SRL02-3_144.jpg,47980577,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1377,Loberia,SRL1,SRL02-3_145.jpg,47980582,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1378,Loberia,SRL1,SRL02-3_146.jpg,47980586,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1379,Loberia,SRL1,SRL02-3_147.jpg,47980592,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1380,Loberia,SRL1,SRL02-3_148.jpg,47980602,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1381,Loberia,SRL1,SRL02-3_149.jpg,47980606,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1382,Loberia,SRL1,SRL02-3_15.jpg,47980612,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1383,Loberia,SRL1,SRL02-3_150.jpg,47980619,0,1.0,1.0,1.0,1.0,[1],1.0,2.0,2.0,"[1, 1]",0.0,0.0,0.0,0.0,0.0,0.0
1384,Loberia,SRL1,SRL02-3_157.jpg,47980632,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1385,Loberia,SRL1,SRL02-3_16.jpg,47980640,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1386,Loberia,SRL1,SRL02-3_17.jpg,47980647,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1387,Loberia,SRL1,SRL02-3_18.jpg,47980658,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1388,Loberia,SRL1,SRL02-3_24.jpg,48027151,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1389,Loberia,SRL1,SRL02-3_26.jpg,47980665,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1390,Loberia,SRL1,SRL02-3_27.jpg,47980672,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1391,Loberia,SRL1,SRL02-3_28.jpg,48027166,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1392,Loberia,SRL1,SRL02-3_30.jpg,47980681,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1393,Loberia,SRL1,SRL02-3_35.jpg,47980691,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1394,Loberia,SRL1,SRL02-3_36.jpg,47980698,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1395,Loberia,SRL1,SRL02-3_37.jpg,48027185,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1396,Loberia,SRL1,SRL02-3_40.jpg,47980707,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1397,Loberia,SRL1,SRL02-3_45.jpg,47980711,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1398,Loberia,SRL1,SRL02-3_50.jpg,47980718,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1399,Loberia,SRL1,SRL02-3_56.jpg,48027200,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1400,Loberia,SRL1,SRL02-3_57.jpg,48027224,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1401,Loberia,SRL1,SRL02-3_58.jpg,48027251,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1402,Loberia,SRL1,SRL02-3_59.jpg,47980728,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1403,Loberia,SRL1,SRL02-3_69.jpg,47980738,0,3.0,3.0,3.0,3.0,[3],3.0,1.0,3.0,[3],0.0,0.0,0.0,0.0,0.0,0.0
1404,Loberia,SRL1,SRL02-3_70.jpg,47980744,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1405,Loberia,SRL1,SRL02-3_71.jpg,47980753,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1406,Loberia,SRL1,SRL02-3_76.jpg,48027271,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1407,Loberia,SRL1,SRL02-3_81.jpg,47980760,0,2.0,2.0,1.0,3.0,"[1, 3]",2.0,2.0,4.0,"[1, 3]",0.0,0.0,0.0,0.0,0.0,0.0
1408,Loberia,SRL1,SRL02-3_82.jpg,47980767,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
1409,Loberia,SRL1,SRL02-3_83.jpg,47980777,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1410,Loberia,SRL1,SRL02-3_92.jpg,47980784,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1411,Loberia,SRL1,SRL02-3_93.jpg,47980789,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1412,Loberia,SRL1,SRL02-3_94.jpg,47980799,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1413,Loberia,SRL1,SRL02-3_95.jpg,47980804,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1414,Loberia,SRL1,SRL02-3_96.jpg,47980823,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1415,Loberia,SRL1,SRL03-1-1_108.jpg,47980834,0,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0
1416,Loberia,SRL1,SRL03-1-1_109.jpg,47980839,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1417,Loberia,SRL1,SRL03-1-1_110.jpg,47980845,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1418,Loberia,SRL1,SRL03-1-1_111.jpg,47980852,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1419,Loberia,SRL1,SRL03-1-1_112.jpg,47980856,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1420,Loberia,SRL1,SRL03-1-1_113.jpg,47980861,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1421,Loberia,SRL1,SRL03-1-1_114.jpg,47980867,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1422,Loberia,SRL1,SRL03-1-1_115.jpg,47980872,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1423,Loberia,SRL1,SRL03-1-1_131.jpg,47980879,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1424,Loberia,SRL1,SRL03-1-1_136.jpg,47980884,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1425,Loberia,SRL1,SRL03-1-1_137.jpg,47980889,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1426,Loberia,SRL1,SRL03-1-1_139.jpg,47980894,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1427,Loberia,SRL1,SRL03-1-1_140.jpg,47980897,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1428,Loberia,SRL1,SRL03-1-1_156.jpg,47980901,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1429,Loberia,SRL1,SRL03-1-1_157.jpg,47980906,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1430,Loberia,SRL1,SRL03-1-1_160.jpg,47980911,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1431,Loberia,SRL1,SRL03-1-1_161.jpg,47980915,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1432,Loberia,SRL1,SRL03-1-1_162.jpg,47980922,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1433,Loberia,SRL1,SRL03-1-1_163.jpg,47980927,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1434,Loberia,SRL1,SRL03-1-1_164.jpg,47980933,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1435,Loberia,SRL1,SRL03-1-1_165.jpg,47980937,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1436,Loberia,SRL1,SRL03-1-1_166.jpg,47980944,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1437,Loberia,SRL1,SRL03-1-1_167.jpg,47980947,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
1438,Loberia,SRL1,SRL03-1-1_180.jpg,47980952,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1439,Loberia,SRL1,SRL03-1-1_181.jpg,47980958,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1440,Loberia,SRL1,SRL03-1-1_182.jpg,47980963,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1441,Loberia,SRL1,SRL03-1-1_183.jpg,47980968,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1442,Loberia,SRL1,SRL03-1-1_184.jpg,47980973,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1443,Loberia,SRL1,SRL03-1-1_185.jpg,47980979,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1444,Loberia,SRL1,SRL03-1-1_186.jpg,47980983,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1445,Loberia,SRL1,SRL03-1-1_187.jpg,47980988,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1446,Loberia,SRL1,SRL03-1-1_188.jpg,47980992,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1447,Loberia,SRL1,SRL03-1-1_189.jpg,47980996,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1448,Loberia,SRL1,SRL03-1-1_190.jpg,47980998,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1449,Loberia,SRL1,SRL03-1-1_191.jpg,47981002,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1450,Loberia,SRL1,SRL03-1-1_204.jpg,47981006,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1451,Loberia,SRL1,SRL03-1-1_205.jpg,47981010,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1452,Loberia,SRL1,SRL03-1-1_206.jpg,47981014,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1453,Loberia,SRL1,SRL03-1-1_207.jpg,47981018,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1454,Loberia,SRL1,SRL03-1-1_208.jpg,47981022,3,4.0,4.0,4.0,4.0,[4],4.0,1.0,4.0,[4],0.0,0.0,0.0,0.0,0.0,0.0
1455,Loberia,SRL1,SRL03-1-1_209.jpg,47981026,0,1.0,1.0,1.0,1.0,[1],1.0,1.0,1.0,[1],0.0,0.0,0.0,0.0,0.0,0.0
1456,Loberia,SRL1,SRL03-1-1_210.jpg,47981030,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1457,Loberia,SRL1,SRL03-1-1_211.jpg,47981034,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1458,Loberia,SRL1,SRL03-1-1_212.jpg,47981039,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1459,Loberia,SRL1,SRL03-1-1_213.jpg,47981051,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1460,Loberia,SRL1,SRL03-1-1_214.jpg,47981054,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1461,Loberia,SRL1,SRL03-1-1_215.jpg,47981059,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1462,Loberia,SRL1,SRL03-1-1_216.jpg,47981063,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1463,Loberia,SRL1,SRL03-1-1_229.jpg,47981069,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1464,Loberia,SRL1,SRL03-1-1_230.jpg,47981072,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1465,Loberia,SRL1,SRL03-1-1_231.jpg,47981075,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1466,Loberia,SRL1,SRL03-1-1_232.jpg,47981078,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1467,Loberia,SRL1,SRL03-1-1_233.jpg,47981083,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1468,Loberia,SRL1,SRL03-1-1_234.jpg,47981086,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1469,Loberia,SRL1,SRL03-1-1_235.jpg,47981090,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1470,Loberia,SRL1,SRL03-1-1_236.jpg,47981096,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1471,Loberia,SRL1,SRL03-1-1_237.jpg,47981101,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1472,Loberia,SRL1,SRL03-1-1_238.jpg,47981106,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1473,Loberia,SRL1,SRL03-1-1_239.jpg,47981109,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1474,Loberia,SRL1,SRL03-1-1_240.jpg,47981112,0,3.0,3.0,3.0,3.0,[3],3.0,1.0,3.0,[3],0.0,0.0,0.0,0.0,0.0,0.0
1475,Loberia,SRL1,SRL03-1-1_254.jpg,47981115,0,2.0,2.0,2.0,2.0,[2],2.0,1.0,2.0,[2],0.0,0.0,0.0,0.0,0.0,0.0
1476,Loberia,SRL1,SRL03-1-1_255.jpg,47981119,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1477,Loberia,SRL1,SRL03-1-1_256.jpg,47981123,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1478,Loberia,SRL1,SRL03-1-1_257.jpg,47981128,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1479,Loberia,SRL1,SRL03-1-1_258.jpg,47981132,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1480,Loberia,SRL1,SRL03-1-1_259.jpg,47981136,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1481,Loberia,SRL1,SRL03-1-1_262.jpg,47981140,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1482,Loberia,SRL1,SRL03-1-1_263.jpg,47981145,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1483,Loberia,SRL1,SRL03-1-1_264.jpg,47981147,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1484,Loberia,SRL1,SRL03-1-1_265.jpg,47981151,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1485,Loberia,SRL1,SRL03-1-1_266.jpg,47981157,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1486,Loberia,SRL1,SRL03-1-1_287.jpg,47981159,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1487,Loberia,SRL1,SRL03-1-1_288.jpg,47981164,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1488,Loberia,SRL1,SRL03-1-1_289.jpg,47981169,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1489,Loberia,SRL1,SRL03-1-1_290.jpg,47981174,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1490,Loberia,SRL1,SRL03-1-1_291.jpg,47981177,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1491,Loberia,SRL1,SRL03-1-1_292.jpg,47981181,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1492,Loberia,SRL1,SRL03-1-1_313.jpg,47981185,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1493,Loberia,SRL1,SRL03-1-1_314.jpg,47981189,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
1494,Loberia,SRL1,SRL03-1-1_315.jpg,47981194,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,,0.0,0.0,,,,
