,image_name_x,subject_id,Median0s,Mean0s,Max0s,Std0s,Median.r,Mean.r,Mode0s,subspecies,island,site_name,subject_group,image_name_y,presence_absence,count_male-lek,count_male-no-lek,count_others,count_partial,count_total,quality,condition,comment
99,FMO03-1_65.jpg,72338628,4.0,3.421052632,4,0.901590537,4,3,4,A. c. venustissimus,Floreana,Montura,Montura,FMO03-1_65.jpg,Y,0,4,1,0,5,Good,Visible,
100,FMO03-1_72.jpg,72338635,3.0,2.631578947,4,1.164785451,3,3,4,A. c. venustissimus,Floreana,Montura,Montura,FMO03-1_72.jpg,Y,1,0,3,0,4,Good,Visible,
101,FMO04-1_101.jpg,72338709,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,Montura,Montura,FMO04-1_101.jpg,Y,0,0,0,1,0,Good,Visible,
102,FMO04-2_38.jpg,72338789,2.0,2.25,4,0.683130051,2,2,2,A. c. venustissimus,Floreana,Montura,Montura,FMO04-2_38.jpg,Y,0,2,0,0,2,Good,Visible,
103,FMO05-1_103.jpg,72338799,1.0,1.095238095,2,0.300792604,1,1,1,A. c. venustissimus,Floreana,Montura,Montura,FMO05-1_103.jpg,Y,0,1,0,0,1,Good,Visible,
104,FMO05-1_62.jpg,72338870,4.0,4.888888889,14,2.398256447,4,5,4,A. c. venustissimus,Floreana,Montura,Montura,FMO05-1_62.jpg,Y,0,4,2,0,6,Good,Visible,
105,FMO05-1_76.jpg,72338878,5.0,5.476190476,7,1.077916862,5,5,5,A. c. venustissimus,Floreana,Montura,Montura,FMO05-1_76.jpg,Y,0,4,2,1,6,Good,Visible,
106,FMO05-2_07.jpg,72338894,1.0,1.047619048,2,0.21821789,1,1,1,A. c. venustissimus,Floreana,Montura,Montura,FMO05-2_07.jpg,Y,0,0,1,0,1,Good,Visible,
107,FMO05-2_157.jpg,72338927,1.0,1.19047619,3,0.511766316,1,1,1,A. c. venustissimus,Floreana,Montura,Montura,FMO05-2_157.jpg,Y,0,0,1,0,1,Good,Visible,1 iguana only Andrea sees; concensus: 1 iguana seen by all
108,FMO06_185.jpg,72339017,3.0,3.0,4,0.707106781,3,3,3,A. c. venustissimus,Floreana,Montura,Montura,FMO06_185.jpg,Y,0,2,2,0,4,Good,Visible,
109,FMO06_194.jpg,72339022,2.0,2.157894737,4,0.688247202,2,2,2,A. c. venustissimus,Floreana,Montura,Montura,FMO06_194.jpg,Y,0,0,3,0,3,Bad,Visible,
110,FMO06_206.jpg,72339029,6.0,6.0,9,1.48002574,6,6,7,A. c. venustissimus,Floreana,Montura,Montura,FMO06_206.jpg,Y,2,1,4,1,7,Bad,Visible,
111,FMO06_45.jpg,72339049,4.0,3.736842105,5,0.87191394,4,4,4,A. c. venustissimus,Floreana,Montura,Montura,FMO06_45.jpg,Y,0,2,1,2,3,Good,Visible,
112,FPA02_295.jpg,72339244,1.0,1.2,2,0.447213595,1,1,1,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_295.jpg,Y,0,0,0,1,0,Good,Visible,
113,FPA02_578.jpg,72339410,7.5,7.4,10,2.319003617,8,7,7,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_578.jpg,Y,1,0,11,0,12,Bad,Hard,
114,FPA03_54.jpg,72339561,1.0,1.05,2,0.223606798,1,1,1,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA03_54.jpg,Y,0,1,0,0,1,Good,Visible,
115,FPA04_139.jpg,72339655,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA04_139.jpg,Y,0,1,0,0,1,Good,Visible,
116,FPA04_151.jpg,72339662,22.0,19.31578947,27,7.134054727,22,19,24,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA04_151.jpg,Y,1,0,23,1,24,Good,Visible,
117,FPA04_67.jpg,72339744,3.0,2.733333333,4,1.032795559,3,3,3,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA04_67.jpg,Y,1,0,3,0,4,Bad,Visible,
118,FSCA01-2_18.jpg,72339565,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA01-2_18.jpg,Y,0,1,0,0,1,Good,Visible,
119,FSCA01-2_39.jpg,72339596,5.0,4.473684211,7,1.306752593,5,4,5,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA01-2_39.jpg,Y,1,1,3,0,5,Good,Visible,
120,FSCA02-1_105.jpg,72339661,2.0,1.842105263,2,0.374634325,2,2,2,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA02-1_105.jpg,Y,0,1,1,0,2,Good,Visible,
121,FSCA02-1_171.jpg,72339737,1.0,1.0,1,0.0,1,1,1,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA02-1_171.jpg,Y,0,0,1,0,1,Good,Visible,
122,FSCA02-1_62.jpg,72339801,3.0,3.076923077,4,0.954073587,3,3,4,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA02-1_62.jpg,Y,0,4,0,0,4,Good,Visible,consensus: 4 males no lek
