,subspecies,island,site_name,subject_group,image_name,subject_id,presence_absence,count_male-lek,count_male-no-lek,count_others,count_partial,count_total,quality,condition,comment,median_count,mean_count,mode_count,users,sum_annotations_count,annotations_count,dbscan_count_sil,HDBSCAN_count,eps,min_cluster_size,max_cluster_size,noise_points
207,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_15.jpg,72337989,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
208,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_233.jpg,72338030,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
209,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_235.jpg,72338032,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
210,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_241.jpg,72338038,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
211,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_243.jpg,72338040,Y,0,0,0,1,0,Good,Visible,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
212,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_246.jpg,72338043,Y,0,0,2,0,2,Good,Hard,0,1.0,1.2,1.0,15.0,18.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2]",2.0,1.0,0.0,5.0,0,13.0
213,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_296.jpg,72338081,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
214,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_318.jpg,72338100,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
215,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_350.jpg,72338126,Y,0,1,1,0,2,Good,Visible,0,2.0,1.85,2.0,20.0,37.0,"[1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",2.0,2.0,0.0,5.0,0,2.0
216,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_382.jpg,72338147,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
217,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_386.jpg,72338150,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
218,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_417.jpg,72338164,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
219,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_439.jpg,72338173,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
220,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_472.jpg,72338188,Y,0,0,0,1,0,Good,Visible,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
221,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_533.jpg,72338202,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
222,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-1_534.jpg,72338203,Y,0,1,2,0,3,Good,Visible,0,3.0,2.64,3.0,14.0,37.0,"[1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 5]",2.0,4.0,0.0,5.0,0,2.0
223,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-2_18.jpg,72338234,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
224,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-2_19.jpg,72338235,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
225,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-2_37.jpg,72338250,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
226,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-2_49.jpg,72338262,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
227,A. c. venustissimus,Española,South Coast H,South Coast H,ESCH02-2_72.jpg,72338285,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
228,A. c. venustissimus,Floreana,Montura,Montura,FMO01_36.jpg,72338335,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
229,A. c. venustissimus,Floreana,Montura,Montura,FMO01_56.jpg,72338347,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
230,A. c. venustissimus,Floreana,Montura,Montura,FMO01_83.jpg,72338369,Y,0,2,0,0,2,Good,Visible,0,2.0,2.11,2.0,18.0,38.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3]",2.0,2.0,0.0,5.0,0,0.0
231,A. c. venustissimus,Floreana,Montura,Montura,FMO01_91.jpg,72338377,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
232,A. c. venustissimus,Floreana,Montura,Montura,FMO02-1_100.jpg,72338386,Y,0,0,1,0,1,Good,Hard,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
233,A. c. venustissimus,Floreana,Montura,Montura,FMO02-1_122.jpg,72338407,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
234,A. c. venustissimus,Floreana,Montura,Montura,FMO02-1_142.jpg,72338426,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
235,A. c. venustissimus,Floreana,Montura,Montura,FMO02-1_150.jpg,72338433,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
236,A. c. venustissimus,Floreana,Montura,Montura,FMO02-1_158.jpg,72338441,Y,0,0,1,0,1,Good,Hard,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
237,A. c. venustissimus,Floreana,Montura,Montura,FMO02-2_101.jpg,72338484,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
238,A. c. venustissimus,Floreana,Montura,Montura,FMO02-2_131.jpg,72338511,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
239,A. c. venustissimus,Floreana,Montura,Montura,FMO02-2_157.jpg,72338536,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
240,A. c. venustissimus,Floreana,Montura,Montura,FMO02-2_81.jpg,72338573,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
241,A. c. venustissimus,Floreana,Montura,Montura,FMO03-1_27.jpg,72338596,N,0,0,0,0,0,0,0,1 dead,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
242,A. c. venustissimus,Floreana,Montura,Montura,FMO03-1_65.jpg,72338628,Y,0,4,1,0,5,Good,Visible,0,4.0,3.42,4.0,19.0,65.0,"[1, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.0,4.0,0.0,5.0,0,0.0
243,A. c. venustissimus,Floreana,Montura,Montura,FMO03-1_72.jpg,72338635,Y,1,0,3,0,4,Good,Visible,0,3.0,2.65,4.0,20.0,53.0,"[1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4]",2.0,4.0,0.0,5.0,0,4.0
244,A. c. venustissimus,Floreana,Montura,Montura,FMO04-1_101.jpg,72338709,Y,0,0,0,1,0,Good,Visible,0,1.0,1.0,1.0,10.0,10.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,1.0,0.0,5.0,0,5.0
245,A. c. venustissimus,Floreana,Montura,Montura,FMO04-1_37.jpg,72338729,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
246,A. c. venustissimus,Floreana,Montura,Montura,FMO04-1_53.jpg,72338735,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
247,A. c. venustissimus,Floreana,Montura,Montura,FMO04-1_54.jpg,72338736,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
248,A. c. venustissimus,Floreana,Montura,Montura,FMO04-2_15.jpg,72338772,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
249,A. c. venustissimus,Floreana,Montura,Montura,FMO04-2_25.jpg,72338779,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
250,A. c. venustissimus,Floreana,Montura,Montura,FMO04-2_32.jpg,72338785,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
251,A. c. venustissimus,Floreana,Montura,Montura,FMO04-2_38.jpg,72338789,Y,0,2,0,0,2,Good,Visible,0,2.0,2.25,2.0,16.0,36.0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4]",2.0,2.0,0.0,5.0,0,1.0
252,A. c. venustissimus,Floreana,Montura,Montura,FMO05-1_103.jpg,72338799,Y,0,1,0,0,1,Good,Visible,0,1.0,1.1,1.0,21.0,23.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",0.0,1.0,0.0,5.0,0,18.0
253,A. c. venustissimus,Floreana,Montura,Montura,FMO05-1_110.jpg,72338806,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
254,A. c. venustissimus,Floreana,Montura,Montura,FMO05-1_123.jpg,72338811,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
255,A. c. venustissimus,Floreana,Montura,Montura,FMO05-1_62.jpg,72338870,Y,0,4,2,0,6,Good,Visible,0,4.0,5.18,4.0,17.0,88.0,"[3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 6, 6, 8, 14]",5.0,5.0,0.0,5.0,0,10.0
256,A. c. venustissimus,Floreana,Montura,Montura,FMO05-1_76.jpg,72338878,Y,0,4,2,1,6,Good,Visible,0,5.0,5.48,5.0,21.0,115.0,"[4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 7]",6.0,6.0,0.0,5.0,0,0.0
257,A. c. venustissimus,Floreana,Montura,Montura,FMO05-2_07.jpg,72338894,Y,0,0,1,0,1,Good,Visible,0,1.0,1.05,1.0,21.0,22.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",2.0,1.0,0.0,5.0,0,17.0
258,A. c. venustissimus,Floreana,Montura,Montura,FMO05-2_157.jpg,72338927,Y,0,0,1,0,1,Good,Visible,1 iguana only Andrea sees; concensus: 1 iguana seen by all,1.0,1.19,1.0,21.0,25.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3]",0.0,1.0,0.0,5.0,0,20.0
259,A. c. venustissimus,Floreana,Montura,Montura,FMO06_185.jpg,72339017,Y,0,2,2,0,4,Good,Visible,0,3.0,3.0,3.0,17.0,51.0,"[1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4]",3.0,3.0,0.0,5.0,0,0.0
260,A. c. venustissimus,Floreana,Montura,Montura,FMO06_194.jpg,72339022,Y,0,0,3,0,3,Bad,Visible,0,2.0,2.16,2.0,19.0,41.0,"[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 4]",3.0,2.0,0.0,5.0,0,5.0
261,A. c. venustissimus,Floreana,Montura,Montura,FMO06_206.jpg,72339029,Y,2,1,4,1,7,Bad,Visible,0,6.0,6.0,7.0,22.0,132.0,"[4, 4, 4, 4, 5, 5, 5, 5, 5, 6, 6, 6, 6, 7, 7, 7, 7, 7, 7, 7, 9, 9]",7.0,7.0,0.0,5.0,0,3.0
262,A. c. venustissimus,Floreana,Montura,Montura,FMO06_25.jpg,72339035,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
263,A. c. venustissimus,Floreana,Montura,Montura,FMO06_45.jpg,72339049,Y,0,2,1,2,3,Good,Visible,0,4.0,3.74,4.0,19.0,71.0,"[2, 2, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5]",4.0,4.0,0.0,5.0,0,0.0
264,A. c. venustissimus,Floreana,Montura,Montura,FMO06_48.jpg,72339052,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
265,A. c. venustissimus,Floreana,Montura,Montura,FMO06_76.jpg,72339066,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
266,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA01_149.jpg,72339097,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
267,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA01_47.jpg,72339123,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
268,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA01_75.jpg,72339137,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
269,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_132.jpg,72339156,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
270,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_162.jpg,72339166,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
271,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_185.jpg,72339172,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
272,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_207.jpg,72339180,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
273,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_214.jpg,72339187,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
274,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_249.jpg,72339211,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
275,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_259.jpg,72339220,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
276,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_267.jpg,72339223,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
277,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_295.jpg,72339244,Y,0,0,0,1,0,Good,Visible,0,1.0,1.2,1.0,5.0,6.0,"[1, 1, 1, 1, 2]",0.0,1.0,0.0,5.0,0,1.0
278,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_302.jpg,72339249,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
279,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_316.jpg,72339263,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
280,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_343.jpg,72339278,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
281,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_397.jpg,72339305,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
282,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_399.jpg,72339307,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
283,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_409.jpg,72339313,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
284,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_444.jpg,72339335,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
285,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_487.jpg,72339353,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
286,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_495.jpg,72339356,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
287,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_544.jpg,72339382,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
288,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_550.jpg,72339388,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
289,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_554.jpg,72339390,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
290,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_578.jpg,72339410,Y,1,0,11,0,12,Bad,Hard,0,7.5,7.4,7.0,10.0,74.0,"[2, 6, 7, 7, 7, 8, 8, 9, 10, 10]",7.0,7.0,0.0,5.0,0,13.0
291,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA02_584.jpg,72339416,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
292,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA03_15.jpg,72339500,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
293,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA03_54.jpg,72339561,Y,0,1,0,0,1,Good,Visible,0,1.0,1.05,1.0,20.0,21.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]",2.0,1.0,0.0,5.0,0,16.0
294,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA04_115.jpg,72339636,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
295,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA04_139.jpg,72339655,Y,0,1,0,0,1,Good,Visible,0,1.0,1.0,1.0,20.0,20.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,1.0,0.0,5.0,0,15.0
296,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA04_151.jpg,72339662,Y,1,0,23,1,24,Good,Visible,0,22.0,19.32,24.0,19.0,367.0,"[2, 4, 12, 13, 15, 16, 21, 21, 22, 22, 23, 23, 24, 24, 24, 24, 25, 25, 27]",25.0,25.0,0.0,5.0,0,15.0
297,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA04_67.jpg,72339744,Y,1,0,3,0,4,Bad,Visible,0,3.0,2.73,3.0,15.0,41.0,"[1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4]",2.0,3.0,0.0,5.0,0,1.0
298,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA04_74.jpg,72339756,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
299,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA05-1_145.jpg,72339816,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
300,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA05-1_180.jpg,72339837,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
301,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA05-1_402.jpg,72339905,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
302,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA05-2_104.jpg,72339933,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
303,A. c. venustissimus,Floreana,Punta Ayora,Punta Ayora,FPA05-2_79.jpg,72340082,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
304,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA01-1_12.jpg,72339413,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
305,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA01-2_18.jpg,72339565,Y,0,1,0,0,1,Good,Visible,0,1.0,1.0,1.0,17.0,17.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.0,1.0,0.0,5.0,0,12.0
306,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA01-2_39.jpg,72339596,Y,1,1,3,0,5,Good,Visible,0,5.0,4.47,5.0,19.0,85.0,"[1, 2, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7]",3.0,5.0,0.0,5.0,0,6.0
307,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA01-2_67.jpg,72339620,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
308,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA02-1_105.jpg,72339661,Y,0,1,1,0,2,Good,Visible,0,2.0,1.84,2.0,19.0,35.0,"[1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",2.0,2.0,0.0,5.0,0,0.0
309,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA02-1_171.jpg,72339737,Y,0,0,1,0,1,Good,Visible,0,1.0,1.0,1.0,15.0,15.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,1.0,0.0,5.0,0,6.0
310,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA02-1_62.jpg,72339801,Y,0,4,0,0,4,Good,Visible,consensus: 4 males no lek,3.0,3.08,4.0,13.0,40.0,"[1, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]",4.0,4.0,0.0,5.0,0,0.0
311,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA02-1_73.jpg,72339817,Y,0,1,1,0,2,Good,Visible,0,1.0,1.11,1.0,19.0,21.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2]",2.0,1.0,0.0,5.0,0,8.0
312,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA02-2_67.jpg,72339900,Y,0,1,1,0,2,Bad,Hard,0,2.0,2.36,2.0,11.0,26.0,"[1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 6]",3.0,3.0,0.0,5.0,0,2.0
313,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA03-1_100.jpg,72339928,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
314,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA03-1_136.jpg,72339971,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
315,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA03-1_181.jpg,72340007,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
316,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA03-1_235.jpg,72340083,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
317,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA03-1_44.jpg,72340151,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
318,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA03-1_49.jpg,72340152,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
319,A. c. venustissimus,Floreana,South Coast A,South Coast A,FSCA03-1_85.jpg,72340178,N,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0
